"New housing price index, monthly 1 2 3 4 5"
"Frequency: Monthly"
"Table: 18-10-0205-01 (formerly CANSIM 327-0056)"
"Release date: 2023-05-18"
"Geography: Canada, Geographical region of Canada, Province or territory, Census metropolitan area, Census agglomeration"
""
""

,"New housing price indexes","Total (house and land)","Symbol","House only","Symbol","Land only","Symbol"
"Geography","Reference period"
,,"Index, 201612=100",,,,,
,"April 2015","100.1","","101.2","","96.9","E"
,"May 2015","100.3","","101.5","","96.9","E"
,"June 2015","100.3","","101.5","","96.9","E"
,"July 2015","100.3","","101.5","","96.9","E"
,"August 2015","100.1","","101.1","","97.1","E"
,"September 2015","100.3","","101.3","","97.4","E"
,"October 2015","100.2","","101.2","","97.4","E"
,"November 2015","100.1","","101.1","","97.4","E"
,"December 2015","100.6","","101.7","","97.7","E"
,"January 2016","100.8","","101.9","","97.7","E"
,"February 2016","100.8","","101.7","","98.0","E"
,"March 2016","100.8","","101.8","","98.0","E"
,"April 2016","100.7","","101.7","","98.0","E"
,"May 2016","100.3","","101.1","","98.1","E"
,"June 2016","100.4","","101.1","","98.5","E"
,"July 2016","100.6","","101.2","","98.6","E"
,"August 2016","100.1","","100.0","","100.1","E"
,"September 2016","100.1","","100.1","","100.0","E"
,"October 2016","100.0","","100.0","","100.0","E"
,"November 2016","99.7","","99.5","","100.0","E"
,"December 2016","100.0","","100.0","","100.0","E"
,"January 2017","99.8","","99.8","","99.8","E"
,"February 2017","100.1","","100.1","","100.0","E"
,"March 2017","100.2","","100.3","","100.2","E"
,"April 2017","100.3","","100.4","","100.2","E"
,"May 2017","100.2","","100.2","","100.2","E"
,"June 2017","100.5","","100.6","","100.2","E"
,"July 2017","100.5","","100.7","","100.3","E"
,"August 2017","100.7","","101.0","","100.3","E"
,"September 2017","100.4","","100.4","","100.6","E"
,"October 2017","100.6","","100.7","","100.6","E"
,"November 2017","100.2","","100.1","","100.6","E"
,"December 2017","100.2","","100.1","","100.6","E"
,"January 2018","100.4","","100.3","","100.6","E"
,"February 2018","100.0","","99.8","","100.7","E"
,"March 2018","99.9","","99.7","","100.7","E"
,"April 2018","99.9","","99.6","","100.7","E"
,"May 2018","99.5","","99.0","","100.8","E"
,"June 2018","99.3","","98.7","","100.8","E"
,"July 2018","99.3","","98.7","","100.8","E"
,"August 2018","98.6","","97.7","","100.8","E"
,"September 2018","98.5","","97.6","","100.8","E"
,"October 2018","98.2","","97.0","","100.8","E"
,"November 2018","97.6","","96.2","","100.8","E"
,"December 2018","97.2","","95.6","","100.8","E"
,"January 2019","97.4","","95.9","","100.8","E"
,"February 2019","97.2","","95.6","","100.8","E"
,"March 2019","97.1","","95.5","","100.8","E"
,"April 2019","96.3","","94.3","","100.8","E"
,"May 2019","96.8","","95.0","","100.8","E"
,"June 2019","96.7","","94.8","","100.8","E"
,"July 2019","96.5","","94.5","","100.8","E"
,"August 2019","96.5","","94.5","","100.8","E"
,"September 2019","96.6","","94.7","","100.8","E"
,"October 2019","96.5","","94.5","","100.9","E"
,"November 2019","94.9","","92.5","","100.8","E"
,"December 2019","94.9","","92.4","","100.8","E"
,"January 2020","93.8","","91.1","","100.2","E"
,"February 2020","93.3","","90.3","","100.2","E"
,"March 2020","93.0","","89.9","","100.5","E"
,"April 2020","92.8","","89.7","","100.5","E"
,"May 2020","92.9","","89.9","","100.5","E"
,"June 2020","92.4","","89.3","","100.2","E"
,"July 2020","91.9","","89.5","","97.8","E"
,"August 2020","92.4","","90.1","","97.8","E"
,"September 2020","92.1","","89.7","","98.0","E"
,"October 2020","92.5","","90.2","","97.9","E"
,"November 2020","92.4","","90.2","","97.8","E"
,"December 2020","92.7","","90.6","","97.6","E"
,"January 2021","92.9","","90.8","","97.8","E"
,"February 2021","92.7","","90.4","","98.1","E"
,"March 2021","94.4","","92.4","","98.7","E"
,"April 2021","93.9","","91.6","","98.4","E"
,"May 2021","95.8","","94.2","","98.7","E"
,"June 2021","96.9","","95.6","","99.1","E"
,"July 2021","97.3","","96.2","","99.1","E"
,"August 2021","97.4","","96.5","","98.7","E"
,"September 2021","97.6","","96.7","","98.7","E"
,"October 2021","99.0","","98.2","","99.9","E"
,"November 2021","99.3","","98.5","","100.3","E"
,"December 2021","99.3","","98.5","","100.3","E"
,"January 2022","100.0","","99.5","","100.5","E"
,"February 2022","100.1","","99.6","","100.5","E"
,"March 2022","101.3","","100.9","","101.4","E"
,"April 2022","103.0","","103.0","","101.7","E"
,"May 2022","103.0","","103.0","","101.7","E"
,"June 2022","103.1","","103.1","","101.7","E"
,"July 2022","103.1","","103.1","","101.7","E"
,"August 2022","103.1","","103.1","","101.7","E"
,"September 2022","102.9","","103.0","","101.3","E"
,"October 2022","102.5","","102.6","","101.0","E"
,"November 2022","102.5","","102.6","","101.0","E"
,"December 2022","102.1","","102.1","","101.0","E"
,"January 2023","102.1","","102.1","","101.0","E"
,"February 2023","101.9","","101.9","","100.8","E"
,"March 2023","101.9","","101.9","","100.8","E"
,"April 2023","102.9","","103.1","","101.2","E"
"Saskatoon, Saskatchewan","January 1981","33.0","","35.8","","26.0","E"
,"February 1981","33.0","","35.8","","26.0","E"
,"March 1981","33.4","","36.4","","26.0","E"
,"April 1981","34.6","","37.3","","27.6","E"
,"May 1981","34.8","","37.7","","27.6","E"
,"June 1981","35.0","","38.0","","27.6","E"
,"July 1981","35.9","","39.2","","27.8","E"
,"August 1981","35.9","","39.2","","27.8","E"
,"September 1981","35.9","","39.2","","27.8","E"
,"October 1981","35.9","","39.3","","27.8","E"
,"November 1981","35.9","","39.3","","27.8","E"
,"December 1981","36.0","","39.3","","27.8","E"
,"January 1982","35.3","","38.0","","28.2","E"
,"February 1982","35.2","","38.0","","28.2","E"
,"March 1982","35.1","","37.8","","28.2","E"
,"April 1982","35.2","","38.0","","28.2","E"
,"May 1982","35.2","","38.0","","28.2","E"
,"June 1982","35.2","","38.0","","28.2","E"
,"July 1982","35.0","","38.0","","27.8","E"
,"August 1982","35.0","","38.0","","27.8","E"
,"September 1982","34.8","","37.6","","27.8","E"
,"October 1982","34.8","","37.7","","27.7","E"
,"November 1982","34.8","","37.7","","27.7","E"
,"December 1982","34.8","","37.7","","27.7","E"
,"January 1983","34.7","","37.2","","28.4","E"
,"February 1983","34.6","","37.1","","28.1","E"
,"March 1983","34.6","","37.1","","28.5","E"
,"April 1983","35.3","","38.0","","28.7","E"
,"May 1983","35.2","","37.8","","28.7","E"
,"June 1983","35.2","","37.8","","28.7","E"
,"July 1983","34.4","","36.8","","28.8","E"
,"August 1983","34.4","","36.8","","28.8","E"
,"September 1983","34.4","","36.8","","28.8","E"
,"October 1983","34.5","","37.0","","28.6","E"
,"November 1983","34.5","","37.1","","28.4","E"
,"December 1983","34.5","","37.1","","28.4","E"
,"January 1984","34.5","","37.1","","28.4","E"
,"February 1984","34.2","","36.8","","28.3","E"
,"March 1984","34.2","","36.8","","28.3","E"
,"April 1984","34.2","","36.7","","28.7","E"
,"May 1984","34.6","","37.1","","28.7","E"
,"June 1984","34.6","","37.1","","28.7","E"
,"July 1984","34.7","","37.1","","29.2","E"
,"August 1984","34.7","","37.1","","29.3","E"
,"September 1984","34.7","","37.1","","29.3","E"
,"October 1984","34.8","","37.1","","29.8","E"
,"November 1984","34.8","","37.1","","29.8","E"
,"December 1984","34.8","","37.1","","29.8","E"
,"January 1985","34.9","","37.1","","30.0","E"
,"February 1985","34.9","","37.1","","30.0","E"
,"March 1985","34.9","","37.1","","30.0","E"
,"April 1985","34.8","","36.9","","30.1","E"
,"May 1985","34.9","","37.0","","30.1","E"
,"June 1985","34.9","","37.0","","30.5","E"
,"July 1985","35.6","","37.1","","32.5","E"
,"August 1985","35.4","","36.7","","32.5","E"
,"September 1985","35.8","","36.8","","33.4","E"
,"October 1985","35.9","","36.9","","33.6","E"
,"November 1985","36.0","","37.0","","33.6","E"
,"December 1985","36.0","","37.0","","33.6","E"
,"January 1986","36.0","","37.0","","33.6","E"
,"February 1986","36.1","","37.1","","33.6","E"
,"March 1986","36.4","","37.4","","33.9","E"
,"April 1986","36.5","","37.5","","34.0","E"
,"May 1986","37.1","","38.0","","34.9","E"
,"June 1986","37.1","","38.0","","35.0","E"
,"July 1986","37.1","","38.0","","35.1","E"
,"August 1986","37.2","","38.1","","35.1","E"
,"September 1986","37.3","","38.2","","35.3","E"
,"October 1986","37.4","","38.3","","35.4","E"
,"November 1986","37.5","","38.4","","35.4","E"
,"December 1986","37.9","","38.9","","35.8","E"
,"January 1987","37.9","","38.9","","35.8","E"
,"February 1987","38.0","","39.0","","35.8","E"
,"March 1987","38.2","","39.2","","35.8","E"
,"April 1987","38.3","","39.3","","36.0","E"
,"May 1987","38.4","","39.5","","36.0","E"
,"June 1987","38.4","","39.5","","36.0","E"
,"July 1987","38.6","","39.6","","36.2","E"
,"August 1987","38.6","","39.6","","36.2","E"
,"September 1987","38.9","","39.8","","36.6","E"
,"October 1987","38.9","","39.8","","36.8","E"
,"November 1987","38.9","","39.8","","36.8","E"
,"December 1987","39.0","","39.9","","36.8","E"
,"January 1988","39.0","","39.9","","36.8","E"
,"February 1988","38.8","","39.8","","36.8","E"
,"March 1988","39.0","","39.9","","36.8","E"
,"April 1988","39.0","","39.9","","36.8","E"
,"May 1988","39.0","","39.9","","36.8","E"
,"June 1988","39.4","","40.2","","37.4","E"
,"July 1988","39.4","","40.2","","37.5","E"
,"August 1988","39.4","","40.2","","37.5","E"
,"September 1988","39.4","","40.3","","37.5","E"
,"October 1988","39.5","","40.3","","37.8","E"
,"November 1988","39.5","","40.3","","37.8","E"
,"December 1988","39.5","","40.3","","37.9","E"
,"January 1989","39.4","","40.2","","38.0","E"
,"February 1989","39.4","","40.2","","38.0","E"
,"March 1989","39.4","","40.2","","38.0","E"
,"April 1989","39.4","","40.2","","38.0","E"
,"May 1989","39.4","","40.2","","38.0","E"
,"June 1989","39.4","","40.2","","38.0","E"
,"July 1989","39.4","","40.2","","38.0","E"
,"August 1989","39.4","","40.2","","38.0","E"
,"September 1989","39.8","","40.3","","38.7","E"
,"October 1989","39.8","","40.3","","39.0","E"
,"November 1989","39.7","","40.2","","39.0","E"
,"December 1989","39.6","","40.2","","38.7","E"
,"January 1990","39.6","","40.2","","38.7","E"
,"February 1990","39.8","","40.2","","39.1","E"
,"March 1990","39.8","","40.2","","39.1","E"
,"April 1990","39.8","","40.2","","39.1","E"
,"May 1990","39.8","","40.2","","39.1","E"
,"June 1990","39.8","","40.2","","39.1","E"
,"July 1990","39.8","","40.2","","39.1","E"
,"August 1990","39.8","","40.2","","39.1","E"
,"September 1990","39.8","","40.2","","39.1","E"
,"October 1990","39.8","","40.2","","39.1","E"
,"November 1990","39.8","","40.2","","39.1","E"
,"December 1990","39.8","","40.2","","39.1","E"
,"January 1991","39.7","","40.2","","38.7","E"
,"February 1991","39.7","","40.2","","38.7","E"
,"March 1991","39.4","","40.3","","37.4","E"
,"April 1991","39.4","","40.3","","37.4","E"
,"May 1991","39.4","","40.3","","37.4","E"
,"June 1991","39.4","","40.4","","37.4","E"
,"July 1991","39.4","","40.4","","37.4","E"
,"August 1991","39.4","","40.4","","37.4","E"
,"September 1991","39.4","","40.4","","37.4","E"
,"October 1991","39.4","","40.4","","37.4","E"
,"November 1991","39.4","","40.4","","37.4","E"
,"December 1991","39.4","","40.4","","37.3","E"
,"January 1992","39.4","","40.4","","37.4","E"
,"February 1992","39.4","","40.4","","37.4","E"
,"March 1992","39.5","","40.5","","37.5","E"
,"April 1992","39.6","","40.6","","37.5","E"
,"May 1992","39.6","","40.6","","37.5","E"
,"June 1992","39.6","","40.6","","37.5","E"
,"July 1992","39.6","","40.6","","37.5","E"
,"August 1992","39.6","","40.6","","37.5","E"
,"September 1992","39.7","","40.7","","37.5","E"
,"October 1992","39.7","","40.7","","37.5","E"
,"November 1992","39.7","","40.7","","37.5","E"
,"December 1992","40.0","","41.1","","37.5","E"
,"January 1993","40.0","","41.1","","37.5","E"
,"February 1993","40.0","","41.1","","37.5","E"
,"March 1993","41.1","","42.6","","37.5","E"
,"April 1993","41.1","","42.6","","37.5","E"
,"May 1993","41.1","","42.6","","37.5","E"
,"June 1993","41.1","","42.6","","37.6","E"
,"July 1993","41.1","","42.6","","37.6","E"
,"August 1993","41.1","","42.6","","37.6","E"
,"September 1993","41.1","","42.6","","37.6","E"
,"October 1993","41.1","","42.6","","37.6","E"
,"November 1993","41.1","","42.6","","37.6","E"
,"December 1993","41.6","","43.1","","38.0","E"
,"January 1994","41.6","","43.1","","38.0","E"
,"February 1994","41.6","","43.1","","38.0","E"
,"March 1994","41.6","","43.1","","38.0","E"
,"April 1994","41.6","","43.1","","38.0","E"
,"May 1994","41.6","","43.1","","38.0","E"
,"June 1994","41.5","","42.9","","38.5","E"
,"July 1994","41.5","","42.9","","38.5","E"
,"August 1994","41.5","","42.9","","38.5","E"
,"September 1994","41.6","","43.0","","38.5","E"
,"October 1994","41.6","","43.0","","38.5","E"
,"November 1994","41.6","","43.0","","38.5","E"
,"December 1994","41.4","","42.8","","38.5","E"
,"January 1995","41.4","","42.8","","38.5","E"
,"February 1995","41.4","","42.8","","38.5","E"
,"March 1995","41.7","","43.1","","38.5","E"
,"April 1995","42.0","","43.4","","38.5","E"
,"May 1995","42.0","","43.4","","38.5","E"
,"June 1995","42.1","","43.4","","39.0","E"
,"July 1995","42.1","","43.4","","39.0","E"
,"August 1995","42.1","","43.4","","39.0","E"
,"September 1995","42.1","","43.4","","39.0","E"
,"October 1995","42.2","","43.6","","39.0","E"
,"November 1995","42.2","","43.6","","39.0","E"
,"December 1995","42.2","","43.6","","39.0","E"
,"January 1996","42.2","","43.6","","39.0","E"
,"February 1996","42.2","","43.6","","39.0","E"
,"March 1996","42.5","","43.8","","39.0","E"
,"April 1996","42.5","","43.9","","39.0","E"
,"May 1996","42.5","","43.9","","39.0","E"
,"June 1996","42.8","","44.1","","39.7","E"
,"July 1996","42.8","","44.1","","39.7","E"
,"August 1996","42.8","","44.1","","39.7","E"
,"September 1996","43.1","","44.5","","39.7","E"
,"October 1996","43.1","","44.5","","39.7","E"
,"November 1996","43.1","","44.5","","39.7","E"
,"December 1996","43.1","","44.5","","39.7","E"
,"January 1997","43.1","","44.5","","39.7","E"
,"February 1997","43.1","","44.5","","39.7","E"
,"March 1997","43.3","","44.8","","39.7","E"
,"April 1997","43.3","","44.8","","39.7","E"
,"May 1997","43.3","","44.8","","39.7","E"
,"June 1997","43.8","","45.4","","39.9","E"
,"July 1997","43.8","","45.4","","39.9","E"
,"August 1997","43.8","","45.4","","39.9","E"
,"September 1997","43.8","","45.4","","39.9","E"
,"October 1997","43.8","","45.4","","39.9","E"
,"November 1997","43.8","","45.4","","39.9","E"
,"December 1997","43.9","","45.5","","40.1","E"
,"January 1998","44.1","","45.8","","40.1","E"
,"February 1998","44.1","","45.8","","40.1","E"
,"March 1998","44.3","","46.0","","40.3","E"
,"April 1998","44.6","","46.3","","40.3","E"
,"May 1998","44.6","","46.3","","40.3","E"
,"June 1998","44.6","","46.4","","40.3","E"
,"July 1998","44.6","","46.4","","40.3","E"
,"August 1998","44.6","","46.4","","40.3","E"
,"September 1998","44.7","","46.4","","40.4","E"
,"October 1998","44.7","","46.4","","40.4","E"
,"November 1998","44.7","","46.4","","40.4","E"
,"December 1998","44.7","","46.4","","40.4","E"
,"January 1999","44.7","","46.4","","40.4","E"
,"February 1999","44.7","","46.4","","40.4","E"
,"March 1999","44.8","","46.7","","40.4","E"
,"April 1999","45.3","","47.2","","40.5","E"
,"May 1999","45.3","","47.2","","40.5","E"
,"June 1999","45.3","","47.2","","40.5","E"
,"July 1999","45.3","","47.2","","40.5","E"
,"August 1999","45.3","","47.2","","40.5","E"
,"September 1999","45.4","","47.4","","40.5","E"
,"October 1999","45.4","","47.4","","40.5","E"
,"November 1999","45.4","","47.4","","40.5","E"
,"December 1999","45.4","","47.4","","40.5","E"
,"January 2000","45.4","","47.4","","40.5","E"
,"February 2000","45.4","","47.4","","40.5","E"
,"March 2000","45.9","","47.7","","41.9","E"
,"April 2000","45.9","","47.7","","41.9","E"
,"May 2000","45.9","","47.7","","41.9","E"
,"June 2000","46.1","","47.8","","41.9","E"
,"July 2000","46.1","","47.8","","41.9","E"
,"August 2000","46.1","","47.8","","41.9","E"
,"September 2000","46.5","","47.8","","43.8","E"
,"October 2000","46.5","","47.8","","43.8","E"
,"November 2000","46.5","","47.8","","43.8","E"
,"December 2000","46.7","","48.0","","43.8","E"
,"January 2001","46.7","","48.0","","43.8","E"
,"February 2001","46.7","","48.0","","43.8","E"
,"March 2001","47.4","","48.8","","44.3","E"
,"April 2001","47.4","","48.8","","44.3","E"
,"May 2001","47.4","","48.8","","44.3","E"
,"June 2001","47.6","","49.0","","44.3","E"
,"July 2001","47.6","","49.0","","44.3","E"
,"August 2001","47.6","","49.0","","44.3","E"
,"September 2001","47.6","","49.0","","44.3","E"
,"October 2001","47.6","","49.0","","44.3","E"
,"November 2001","47.6","","49.0","","44.3","E"
,"December 2001","47.7","","49.2","","44.3","E"
,"January 2002","47.7","","49.2","","44.3","E"
,"February 2002","47.7","","49.2","","44.3","E"
,"March 2002","48.1","","49.6","","44.7","E"
,"April 2002","48.1","","49.6","","44.7","E"
,"May 2002","48.1","","49.6","","44.7","E"
,"June 2002","48.2","","49.6","","44.9","E"
,"July 2002","48.2","","49.6","","44.9","E"
,"August 2002","48.2","","49.6","","44.9","E"
,"September 2002","48.2","","49.6","","44.9","E"
,"October 2002","48.2","","49.6","","44.9","E"
,"November 2002","48.2","","49.6","","44.9","E"
,"December 2002","48.2","","49.6","","44.9","E"
,"January 2003","48.2","","49.7","","44.9","E"
,"February 2003","48.2","","49.7","","44.9","E"
,"March 2003","48.8","","50.5","","44.9","E"
,"April 2003","49.0","","50.8","","44.9","E"
,"May 2003","49.0","","50.8","","44.9","E"
,"June 2003","49.4","","51.2","","44.9","E"
,"July 2003","49.4","","51.2","","44.9","E"
,"August 2003","49.8","","51.8","","44.9","E"
,"September 2003","50.5","","52.4","","45.9","E"
,"October 2003","50.5","","52.4","","45.9","E"
,"November 2003","50.5","","52.4","","45.9","E"
,"December 2003","50.5","","52.4","","45.9","E"
,"January 2004","50.5","","52.4","","45.9","E"
,"February 2004","50.5","","52.4","","45.9","E"
,"March 2004","51.1","","52.8","","47.4","E"
,"April 2004","51.1","","52.8","","47.4","E"
,"May 2004","51.1","","52.8","","47.4","E"
,"June 2004","52.1","","54.1","","47.4","E"
,"July 2004","52.1","","54.1","","47.4","E"
,"August 2004","52.1","","54.1","","47.4","E"
,"September 2004","53.9","","56.4","","47.4","E"
,"October 2004","53.9","","56.4","","47.4","E"
,"November 2004","53.9","","56.4","","47.4","E"
,"December 2004","54.0","","56.5","","47.4","E"
,"January 2005","54.0","","56.5","","47.4","E"
,"February 2005","54.0","","56.5","","47.4","E"
,"March 2005","55.0","","57.8","","47.4","E"
,"April 2005","55.0","","57.8","","47.4","E"
,"May 2005","55.0","","57.9","","47.4","E"
,"June 2005","54.9","","57.7","","47.6","E"
